orchid_id,genus,scientific_name,common_name,growth_type,growth_habit,root_type,native_habitat,sepal_length_cm,sepal_width_cm,petal_length_cm,petal_width_cm,lip_length_cm,lip_width_cm,pseudobulb_height_cm,leaf_length_cm,leaf_width_cm,flower_count,fragrance_intensity,bloom_duration_days,color_pattern,leaf_pattern,leaf_type
1010,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.798624517718879,3.2931618665137825,3.1421255181520893,2.3896817931413934,3.627237611548362,3.7328436497569752,0.1,32.40135130658615,4.6813208138772815,13,4.3493248175046055,32.24139609383039,pink_brown_spots,,broad_strap
1011,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.97956751120393,2.0605609133860687,1.9808873430078915,1.717839253957379,2.474913863956921,1.7695188842545235,0.1,18.324215626674594,3.0227709353542767,5,3.173141646099144,21.18092077648945,yellow_brown_purple,,narrow_strap
1012,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.129302169444047,2.320563751419975,3.394855871770354,2.9367038948751967,3.0419074251718246,2.1334931057543303,0.1,28.843645603081082,2.3326837177830964,5,4.206763518685232,17.66831691406069,yellow_checkered,,medium_strap
1013,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.660258170727394,2.911966155806774,4.491862830338858,3.122114853128923,2.7367701837641167,3.9466185261748032,0.1,33.99079959102471,2.7393672651737795,16,2.21035917807317,23.342687636734553,yellow_cream,,broad_strap
1014,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.1262309059499245,1.743440345034476,2.4392346524458612,2.4784600886104506,3.085680509009435,2.6738975594826724,0.1,22.71596802619375,2.644915020935356,5,8.31408683833073,13.912510160823174,green_yellow_fragrant,,narrow_strap
1015,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.637159335204714,3.340873200380006,4.945374381306735,3.5677304430579104,3.430811670755775,4.028925075645333,0.1,32.81050310286195,3.0113521795830924,10,4.368548696056903,13.365723369814678,blue_purple_net,,strap_like
1016,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.8347619910675474,2.885327854911513,4.193730681212536,2.85739421441971,3.741120224932341,4.099463865187953,0.1,36.963944151926306,4.742813720958537,10,7.3621621341531895,30.11866158669844,pink_brown_spots,,broad_strap
1017,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.7366850367374274,2.092786965068956,4.664129581717282,2.315889471895323,3.5256877305351906,2.4021312686980174,0.1,19.379474088746075,2.549994240272907,6,3.4236442452661966,27.14867633095035,yellow_brown_purple,,narrow_strap
1018,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.776210091414181,2.6984084254084992,3.814771878435725,2.9423105237685365,4.542888054995683,2.949048814112286,0.1,33.24513207738696,3.671085972328785,7,2.7259419227911987,27.332508295905207,yellow_checkered,,medium_strap
1019,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.323763221050742,2.5807771664252193,4.972734909224348,1.9923440283691725,3.6778582955627397,3.2945494014503094,0.1,28.257862081754496,3.0603697611376406,8,3.0726818332796166,27.011788336305145,yellow_cream,,broad_strap
1020,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.979837157661905,1.6575208524799225,2.542451142301771,2.417510782560702,1.839159067322826,1.894950833425792,0.1,27.0107027805019,2.621993093998823,6,9.808510274155786,12.41071538469638,green_yellow_fragrant,,narrow_strap
1021,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.281283400234857,3.424320354560322,3.785817623170175,3.461796916941932,3.584040097111482,3.039417053598498,0.1,29.67002634967302,2.642587235433204,11,3.9728867043740284,17.418618742049045,blue_purple_net,,strap_like
1022,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.817572789894601,3.203781884773496,5.462957939610513,4.430119001069475,3.884281716969216,3.5431884465747787,0.1,37.00303595173061,5.026244744722664,10,4.999938014827418,27.950886406527776,pink_brown_spots,,broad_strap
1023,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.264039889640567,1.7774918369007577,3.0059371614190455,2.4026569860427753,2.37057786085052,1.8671367456688017,0.1,17.463591435581723,3.111223167774872,7,6.064643593868704,19.447994180492056,yellow_brown_purple,,narrow_strap
1024,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.7739849479109395,2.7608320949419634,4.587457601268153,1.6958609900599535,3.108441254401107,4.1587581155984275,0.1,32.49213195268824,3.673272546808005,12,2.7052359763223786,23.792284831139273,yellow_checkered,,medium_strap
1025,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.64483127842975,2.7069150998618485,3.1500101635942626,3.796794352910371,3.513266728819133,2.9532157452409855,0.1,22.40897967524605,2.506411712041472,15,0.1,21.550320551127246,yellow_cream,,broad_strap
1026,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.274632755196649,2.3785684137710343,2.553984443024631,2.206206253606037,2.0986623745015653,2.155986630296116,0.1,13.14130351304559,3.178023173315721,4,6.8527620156911215,20.083112082798422,green_yellow_fragrant,,narrow_strap
1027,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.82722616136537,3.0056903273229825,5.44631595110234,2.273327054549868,4.112105852960163,3.0942051078405894,0.1,36.57561370359088,2.4615612641173286,11,0.6673765677962589,16.697946348020253,blue_purple_net,,strap_like
1028,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,6.256968900862061,2.1316591267126053,6.143038058527553,3.322451682275249,3.395991679332883,3.6515894437106518,0.1,32.757927358087436,4.496737819015144,6,10.859209050580588,29.180128947723343,pink_brown_spots,,broad_strap
1029,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.465722066840955,1.944510671789434,3.2192157856803636,2.9284530375043074,2.255822774463497,2.299292390856303,0.1,26.999104957644608,3.6292932329748697,6,2.662347333371915,16.698093147322304,yellow_brown_purple,,narrow_strap
1030,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.933441296990302,2.5248716919249152,2.6843731252376837,1.9015041763602993,3.5972514155880653,3.4311952879588437,0.1,18.18546051893002,3.514798825247556,13,8.474482885578386,22.62704339737922,yellow_checkered,,medium_strap
1031,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.198658920822559,2.721602024342752,3.469763621585453,3.8860462024729747,3.3267235117861667,4.067765386685941,0.1,39.03008104242977,3.9912290111657667,14,2.8413420016558417,18.174056094135743,yellow_cream,,broad_strap
1032,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.965710145224842,1.2976304278707798,2.9430261782981275,2.092718683809852,2.4227030230164144,2.314731298000751,0.1,20.88226635264983,1.8090032244126228,4,2.232475581093911,14.439372959637756,green_yellow_fragrant,,narrow_strap
1033,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.867806222733113,3.822699840625189,5.32295897271192,2.646969298110851,5.251013452143471,3.084419817599261,0.1,41.4735746397396,1.9914940518200681,12,4.652135610660555,21.37941436010017,blue_purple_net,,strap_like
1034,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.529828900102354,3.288684766672448,3.920976124074487,3.2609731889968527,4.433686333354155,4.105895108964391,0.1,45.100059155798036,5.210408549263644,7,9.011340340873883,31.642085343894436,pink_brown_spots,,broad_strap
1035,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.1368961513885667,2.150680781432401,2.7069686750807165,1.633508708801857,2.4691343128639622,2.4373190763696617,0.1,27.309707248504743,3.2925377038980423,7,3.950670990659792,13.540783662445946,yellow_brown_purple,,narrow_strap
1036,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.599614913326963,2.8288247137224065,3.3517632766845145,2.1840706444640112,2.9380779277842137,3.0551223160595895,0.1,19.717147064627728,3.9894669859700747,13,4.103986591609424,25.69700907511602,yellow_checkered,,medium_strap
1037,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.860172726439266,2.0335906848303096,3.500205558683834,4.221533186100452,4.0474977655068605,3.2915624971378232,0.1,26.55759310681147,3.756062049741656,18,3.7355821859490277,24.12598159701365,yellow_cream,,broad_strap
1038,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.223836447311148,1.4060465840194176,3.258053493703051,1.678470140702902,2.0132857435674327,1.8663363813133678,0.1,22.94126903349032,3.1293806198800342,9,6.422176702609667,12.865224896133245,green_yellow_fragrant,,narrow_strap
1039,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.614031800780897,2.8264223473915697,4.524758470614264,2.296956875447718,4.4100985334077105,3.4136640601369046,0.1,36.51002475285162,2.2308840034818243,7,0.1,16.04982177437363,blue_purple_net,,strap_like
1040,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,6.6374027723411935,3.363691496797459,4.950114298077893,4.88965857496995,2.564832466838995,3.3108133311271355,0.1,35.490028040147195,4.872516109704851,8,3.5000692515857543,18.11757912585248,pink_brown_spots,,broad_strap
1041,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.575858512744655,2.137710991413063,3.710461614220177,2.822542863749023,2.7361869106747574,2.226301608458381,0.1,31.295298146918594,2.9074098139914297,11,7.468169950700808,13.726827575080646,yellow_brown_purple,,narrow_strap
1042,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.5585294035807076,2.324792575282765,2.7449345959010643,3.0338081399721224,3.7166084028087543,2.756730482721843,0.1,24.29274088952127,2.7146224241459613,6,1.1492759508134394,18.176158550737334,yellow_checkered,,medium_strap
1043,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.6697240802058975,2.861877533615747,3.1076057074104853,3.695139295693393,4.195134651508976,3.5409508160201693,0.1,39.425753736842424,3.8618319940567343,12,4.667523610647838,20.286063784910226,yellow_cream,,broad_strap
1044,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.732794574480861,2.0188273014579314,4.187226410542812,1.4439270058434868,2.7920424391997996,2.5424957278395763,0.1,28.26483732054024,2.8628700376351435,9,7.092311475924534,19.512792335786244,green_yellow_fragrant,,narrow_strap
1045,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.790351611609289,2.50883126446679,4.331301797448456,2.979823043283099,3.607414898360485,2.8824106136506087,0.1,29.36984994501526,1.5988426492134369,15,2.951217951205916,17.48050942753044,blue_purple_net,,strap_like
1046,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,6.766521781530171,3.6090738738820383,5.105878169956235,3.818719651481236,4.2428275450009725,3.809902673186677,0.1,20.4531384974321,3.2764246244502195,9,7.751558528292019,21.125125283451997,pink_brown_spots,,broad_strap
1047,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.45563875239033,1.9278816659762825,3.226910266318585,2.0795417472713464,3.4575626676125495,1.8950024119185542,0.1,34.45487821557016,2.159709318935583,8,4.519050482246755,10.525828162088946,yellow_brown_purple,,narrow_strap
1048,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,6.084253746061343,2.4401658738730494,4.727109529940439,2.1809194278322703,4.097833055385806,3.928795438324833,0.1,28.30817513131812,2.4923829523872794,7,5.4496226090016595,25.02012423474776,yellow_checkered,,medium_strap
1049,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.338066106246372,2.7444114811393945,6.248788099383395,2.1989902526111855,3.6487487003001604,4.270873061025851,0.1,37.70839106449699,3.089282655379151,8,6.00529160097004,15.830928056145146,yellow_cream,,broad_strap
1050,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.957275933009912,1.8982190720593584,2.197168259679049,2.706163685389272,2.499657760171985,2.5298429167688115,0.1,16.191309137899303,2.855867183999906,5,10.009999680820496,14.325289199247544,green_yellow_fragrant,,narrow_strap
1051,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.669346443580888,2.477375498171467,4.4230174172134475,3.598470112246672,4.166141603602798,3.920376129136379,0.1,36.029419421293255,2.800393298828447,12,0.4429974658468401,20.142560900066435,blue_purple_net,,strap_like
1052,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.244673075126947,2.9085951817162883,3.5114432731277327,5.47691690658191,3.04222830826858,3.8058882442378423,0.1,48.61808633180512,5.032747317728322,7,7.245829197087001,26.443484546359553,pink_brown_spots,,broad_strap
1053,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.6176464114307763,1.8361391896667847,4.366005682835102,2.624883197440613,2.357945429485039,2.238485933941523,0.1,23.46814534453821,2.880406457755814,6,3.9137564469835358,12.811987319442224,yellow_brown_purple,,narrow_strap
1054,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.922172243984969,2.9944940495706156,4.078002632907018,2.709904405168049,4.519212892270155,2.7927269428561066,0.1,23.445922999116092,3.4828627299518398,7,3.7206253641362474,14.740631915634154,yellow_checkered,,medium_strap
1055,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.635008773548693,3.147295741284615,4.147513171392624,3.322276325242382,3.071598463398053,3.614129733943705,0.1,23.704534800625332,3.744138546503156,7,6.508305796067056,15.927434426027247,yellow_cream,,broad_strap
1056,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.5825619869718532,1.935512765599716,2.3975754833878637,1.7868969842155122,3.179933205505514,3.5958590437639484,0.1,19.072094502013012,2.306810879781401,5,6.149116369042236,18.070401330167318,green_yellow_fragrant,,narrow_strap
1057,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.954613358260568,3.2533542351011544,4.008840912479807,3.157524544889168,3.5815400539041775,2.466639648934213,0.1,18.28711392366893,2.3316000745328664,11,0.8893299876568876,19.10981303062368,blue_purple_net,,strap_like
1058,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.322838843408137,3.224511782629673,4.4519659128521,3.723525320251056,4.478254161563684,2.9416084917672567,0.1,46.112216585650515,2.9876752622870564,8,3.027819209767175,22.9563755335374,pink_brown_spots,,broad_strap
1059,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.6654159032338125,2.1722179448595926,3.5250618200250883,2.15525902254703,1.592318368960735,2.3058623639480507,0.1,11.368461670151113,3.3393308438545968,6,4.776216184732911,21.10106592572401,yellow_brown_purple,,narrow_strap
1060,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.61938549100686,2.562442140992882,4.2312807777040495,2.7812946759130686,2.8914811578919717,2.6022436531525672,0.1,20.10182111044525,4.2490846221297875,11,2.6253603991050634,22.821393821671425,yellow_checkered,,medium_strap
1061,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.079549664070135,2.2566939062372757,4.3350840781597935,3.488335688123398,3.342910133040131,3.4645855111325004,0.1,24.027300336218474,2.6654052726604927,8,4.807285716593482,21.52043198233493,yellow_cream,,broad_strap
1062,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.170696462108764,1.827789228445807,3.270928494743704,2.1066086599912803,2.3964164660929947,1.5752485713102278,0.1,18.394343249500388,1.9267249181462711,5,5.125187242192372,18.32387690582545,green_yellow_fragrant,,narrow_strap
1063,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.014172017106485,3.547998835319895,4.960982975676501,2.5949111436282104,2.7661723824252613,3.2556308498337527,0.1,28.695152815117186,2.1137803778345816,7,4.361561548970048,16.365310617175833,blue_purple_net,,strap_like
1064,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.672216248860258,3.0386401898694446,3.6395561198069464,4.0143679404572925,3.4337155691808405,3.8129759783561386,0.1,35.99707647245491,4.903769691109122,9,0.1,37.55259142970745,pink_brown_spots,,broad_strap
1065,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.130334159695739,1.8930610056247343,2.7127410181669043,1.9017404988482638,3.1584397674097255,1.5431660297660295,0.1,23.47881036809284,3.962385123477604,7,9.38628864898974,23.160758148453866,yellow_brown_purple,,narrow_strap
1066,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.2755542922912735,2.702654581963601,3.719394265493208,3.44981564265172,3.2604019862598728,2.0204091956320114,0.1,26.15652982438701,2.5232858290863076,5,3.993850778044627,20.704579704596846,yellow_checkered,,medium_strap
1067,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.338196239863435,3.047646363332193,4.5106123900603174,2.998232753200443,3.0646851946852034,2.2094123811671613,0.1,30.969488077470924,4.135712962858927,14,3.786712940946016,14.20077530380444,yellow_cream,,broad_strap
1068,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.3074652704267673,2.1527193103322353,3.287204620551914,2.2476395324047616,2.851895469687954,1.8403907545100955,0.1,12.05487201192579,2.757927664012665,7,3.9505069382712428,11.372751388333993,green_yellow_fragrant,,narrow_strap
1069,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.794632538566352,2.981249255124544,4.421102316532674,3.4628819432848745,3.325640467321238,3.1428405558203023,0.1,29.005470562343888,2.6238173564616623,17,4.727694325605899,21.290461479894592,blue_purple_net,,strap_like
1070,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,6.157294188803856,2.8730837889356255,5.232794388540444,3.988715095225624,3.986386390039913,4.210225490241497,0.1,42.76485609160591,4.725334528630784,8,9.351256463384372,19.45172871759297,pink_brown_spots,,broad_strap
1071,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.9843856122418027,2.933772533256035,3.7907180340682336,2.6686013140932374,3.299363285041549,1.9359205175088354,0.1,23.198107743716946,2.920852686975109,12,7.763948696822233,22.255218168729456,yellow_brown_purple,,narrow_strap
1072,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.7937860289515646,2.9867928156821,4.98815255274369,2.3963352985392996,5.179139547218543,2.999673463042229,0.1,34.864767509668106,3.709223536172465,8,0.3611561467732889,22.849133362918437,yellow_checkered,,medium_strap
1073,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.7982151852198607,3.2439701266342764,4.7175129873080675,2.8328011371452475,4.037631916049247,2.8109628686682235,0.1,30.692153506181267,4.135819230768268,7,6.277073104586588,14.504395500308462,yellow_cream,,broad_strap
1074,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.8894203782773857,1.3252392921074654,3.9061719907638874,1.90148394295648,2.324636444785317,2.1790069270757146,0.1,23.36306122793646,2.6736817017580625,5,5.414482095166382,11.494489226110487,green_yellow_fragrant,,narrow_strap
1075,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.82790494524411,3.2917340531044585,4.0093091195014114,2.7155719662295335,4.70956708777654,2.3867584216894175,0.1,17.61170768936343,1.992968639446832,5,1.5589432493256399,17.12125181990464,blue_purple_net,,strap_like
1076,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,6.122347341579819,2.6851990833023343,5.4975804705710765,4.557925959442242,3.8810362513904377,4.242213713333788,0.1,36.84454774350367,4.93168831595671,6,4.10538700462495,18.220773900803998,pink_brown_spots,,broad_strap
1077,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.572964384383719,2.5456457568199893,3.734029777473467,1.754589574782131,2.8231917789582717,1.7685425703090956,0.1,19.291571628514664,1.9056941838190593,8,2.6379877257161364,27.73655491543839,yellow_brown_purple,,narrow_strap
1078,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.302623695582288,2.553471535295049,2.8125786354186446,2.9793706940541513,4.194453167596295,3.574738530414265,0.1,33.04416599244004,2.4093600956832173,13,6.018891794074124,20.243325322721443,yellow_checkered,,medium_strap
1079,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.5124267823213,2.3757391852476735,5.6213111589487035,2.9278368364045404,3.146785404893691,2.942087043062625,0.1,31.06204008776637,4.10266493742257,11,3.5479186655234147,23.07118387614384,yellow_cream,,broad_strap
1080,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.196035706273315,2.130115065547813,2.7396914859884567,2.078256211324926,2.1784318623042314,2.686611293019815,0.1,16.748137416763978,2.337510277869337,4,5.644659605827388,18.47848549602788,green_yellow_fragrant,,narrow_strap
1081,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.513651989573638,3.0099810499075814,4.095274931655431,4.727021314042163,4.704940958948705,2.976196426041077,0.1,34.459834670227295,1.8617310704325782,9,3.205163113354751,20.08160705094143,blue_purple_net,,strap_like
1082,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.3252589991973895,3.62657888275616,5.534841308318337,4.075037707420146,4.0070304746558,3.630424832271193,0.1,37.137577474444036,3.6553421427256807,8,10.659678262983778,27.532862153171575,pink_brown_spots,,broad_strap
1083,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.6507659455504804,2.5339957709514347,4.0948742557232345,2.755312473254569,2.7776861884667787,2.233768410972962,0.1,20.14984236540054,3.222477252035121,10,3.539285083440541,17.092841481414283,yellow_brown_purple,,narrow_strap
1084,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.919079104031132,2.9484305473796044,3.3041259860384242,3.698185387379338,1.950764497541919,3.1072894631210746,0.1,20.351069395162966,3.4599653683321727,8,4.979120157367524,22.558470650533376,yellow_checkered,,medium_strap
1085,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.7314515458530675,2.830353080985638,4.168628972766804,1.8668859523707564,3.0578467359913506,3.6974630088369724,0.1,43.419320020003,3.7937323240344356,8,6.1693164595108145,12.419610983440878,yellow_cream,,broad_strap
1086,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.992625341645576,2.5824965240609394,2.9700187255136803,1.9772455401829756,2.97165828649427,2.6994623015558554,0.1,14.643041275665944,2.7139833366782367,5,7.588689788814264,11.717004968597209,green_yellow_fragrant,,narrow_strap
1087,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.621230791935307,3.007746733993091,5.432702249165823,3.0128244121302887,3.433760099875586,3.0165167888256432,0.1,44.002332423546065,2.3348070147746416,13,0.8973593234716528,17.729583502596622,blue_purple_net,,strap_like
1088,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.652764862601905,3.460135025047263,4.716315833388644,2.7697576191676387,4.335510896545989,2.9359864652898917,0.1,38.457271026008,2.4793542604656356,6,8.30450342768054,31.93439627272535,pink_brown_spots,,broad_strap
1089,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,1.8152600285015668,2.139454838569703,1.4869586006602074,2.0527166217716215,2.7964143945093363,1.3069824056356643,0.1,35.46406250006322,3.0716094845807747,9,5.771902344445104,22.868838805722923,yellow_brown_purple,,narrow_strap
1090,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.246846628337594,2.6083685370829763,4.075322405356066,2.4957040972153606,3.4720251408711986,3.1367972866308387,0.1,29.41856927708885,2.1655595245726786,11,3.3027474612880576,28.46966761552857,yellow_checkered,,medium_strap
1091,Vanda,Vanda dearei,Deare's Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.625666311076223,3.6244693092809293,4.623526523257134,1.5524695092481136,4.333624963875133,2.5452241887650224,0.1,31.767628937037106,2.880252753868924,7,4.215816718403669,22.453656286246442,yellow_cream,,broad_strap
1092,Vanda,Vanda cristata,Crested Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.2145759561625065,1.59253153018574,2.569464816479968,1.9982072814492835,2.9937827915058763,2.371135144214418,0.1,17.01963283023243,2.824186388854895,6,3.273127687963711,17.689741002471504,green_yellow_fragrant,,narrow_strap
1093,Vanda,Vanda coerulea,Blue Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,5.224410128342967,3.548319384959658,4.538811729775647,3.0705597753376703,2.954112258393354,3.080238076917588,0.1,35.093426581599154,1.5261829520614776,14,2.3971179255473993,19.917417035274006,blue_purple_net,,strap_like
1094,Vanda,Vanda sanderiana,Waling-waling,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.763475684509933,3.5672096474354738,5.218845669137258,3.5302621827514233,3.5683096954791123,3.510881410709166,0.1,18.247079969698365,4.31220835777823,9,3.850935524938044,21.497676125863446,pink_brown_spots,,broad_strap
1095,Vanda,Vanda tricolor,Three-colored Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.8302826322100767,1.9056585696350559,4.102105557110782,1.8365471676179879,2.908152705624158,2.3466262627261343,0.1,28.628410042940377,3.440474704416981,7,3.5074198077515146,10.258107466339244,yellow_brown_purple,,narrow_strap
1096,Vanda,Vanda tessellata,Tessellated Vanda,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.7567708406745686,2.2839443842145557,3.7516044880537294,2.320542954997006,3.059944899909657,2.9944968391857962,0.1,23.693524609784077,3.5804670327850197,9,3.3835242659981786,23.468736758369992,yellow_checkered,,medium_strap
